N, V, Time (ms)
1000,2,1436.000,1.436,3.790375e+05
1000,4,1230.000,1.230,3.790375e+05
1000,8,2052.000,2.052,3.790375e+05
1000,16,1436.000,1.436,3.790375e+05
1000,32,1539.000,1.539,3.790375e+05
1000,64,1538.000,1.538,3.790375e+05
1000,128,1436.000,1.436,3.790375e+05
1000,256,1436.000,1.436,3.790375e+05
