N, V, Time (ms)
100000,2,153658.000,1.537,3.738029e+09
100000,4,233153.000,2.332,3.738029e+09
100000,8,320035.000,3.200,3.738029e+09
100000,16,155504.000,1.555,3.738029e+09
100000,32,263515.000,2.635,3.738029e+09
100000,64,260028.000,2.600,3.738029e+09
100000,128,178789.000,1.788,3.738029e+09
100000,256,155812.000,1.558,3.738029e+09
