N, V, Time (ms)
1000000,2,2592048.000,2.592,3.737553e+11
1000000,4,3030075.000,3.030,3.737553e+11
1000000,8,2908207.000,2.908,3.737553e+11
1000000,16,2865738.000,2.866,3.737553e+11
1000000,32,3182306.000,3.182,3.737553e+11
1000000,64,3076442.000,3.076,3.737553e+11
1000000,128,3998656.000,3.999,3.737553e+11
1000000,256,2423711.000,2.424,3.737553e+11
